SKU,Image,Featured Status,Name,Brand Name,Description Trimmed,List Price,Cost,Sell Price,Shippable,Weight,Weight Unit,Dimensions Unit,Length,Width,Height,Health Concerns,,Product Category,Package quantity,Default cart quantity
3058,,,Lutein Esters 20 mg - 60 Gels,NOW Foods,"Supports Eye Health20 mg Lutein EstersProvides 10 mg of Free LuteinSupports Macular HealthPowerful Antioxidant*A Dietary Supplement&nbsp;Lutein is the active carotenoid in this potent, natural source antioxidant. It is naturally derived from marigold flowers and contains a normal blend of carotenoids including: Zeaxanthin and Cryptoxanthin.&nbsp;Lutein is a plant pigment that is necessary to maintain the health of the macula, an area of the eye responsible for central and high acuity vision.&nbsp;Scientific studies have shown that Lutein may also serve to protect skin from the damage induced by UV light.*Read more about eye support formulas from Your Health Professor",14.99,7.49,14.99,TRUE,0.09,LB,in,6,6,6,Antioxidants || Eye Health,2,Antioxidant,1,1
3059,,,Lutein Esters 20 mg Twinpack - 2/60 Gels,NOW Foods,"Supports Eye Health 20 mg Lutein Esters Provides 10 mg of Free Lutein Supports Macular Health Powerful Antioxidant* A Dietary Supplement &nbsp; Lutein is the active carotenoid in this potent, natural source antioxidant. It is naturally derived from marigold flowers and contains a normal blend of carotenoids including: Zeaxanthin and Cryptoxanthin. &nbsp;Lutein is a plant pigment that is necessary to maintain the health of the macula, an area of the eye responsible for central and high acuity vision. &nbsp;Scientific studies have shown that Lutein may also serve to protect skin from the damage induced by UV light.* Read more about eye support formulas from Your Health Professor",29.9,14.97,29.9,TRUE,0.2,LB,in,6,6,6,Antioxidants || Eye Health,2,Antioxidant,1,1
3069,,,Lutein Esters 40 mg - 90 Vcaps¨,NOW Foods,"High PotencySupports Eye Health40 mg Lutein EstersProvides 20 mg of Free LuteinSupports Macular HealthPowerful Antioxidant*A Dietary SupplementVegetarian FormulaLutein is the active carotenoid in this potent, natural source antioxidant. &nbsp;It is naturally derived from marigold flowers and contains a normal blend of carotenoids, including Zeaxanthin and Cryptoxanthin. &nbsp;Lutein is a plant pigment that is necessary to maintain the health of the macula, an area of the eye responsible for central and high acuity vision.&nbsp;Scientific studies have shown that Lutein may also serve to protect skin from the damage induced by UV light.*",29.99,14.99,29.99,TRUE,0.18,LB,in,6,6,6,Antioxidants || Eye Health,2,Antioxidant,1,1
2199,,,MCT Oil - 32 oz.,NOW Foods,"100% Pure Weight Management Thermogenic Spares Lean Body Tissue Vegetarian Product Medium Chain Triglycerides (MCT's) are fats that are naturally found in coconut and palm kernel oil.ï¿½ MCT's are more easily and rapidly digested than other types of fats, as they require lower amounts of enzymes and bile acids for intestinal absorption.ï¿½ MCT's are metabolized very quickly in the liver and are reported to encourage an increase in energy expenditure, while decreasing fat storage.ï¿½ Numerous studies suggest that substituting MCT Oil for other fats in a healthy diet may therefore help to support healthy weight and body composition.*",24.99,14.99,24.99,TRUE,3.06,LB,in,6,6,6,Weight Management,2,Sports Nutrition,1,1
3335,,,Mega Hoodia 250 mg - 120 Vcaps¨,NOW Foods,"Herbal Satiety* A Dietary Supplement Vegetarian Formula &nbsp;&nbsp; NOWÂ® Mega Hoodia delivers the herbal power of 100% pure Hoodia gordonii, with nothing removed except water.&nbsp; Hoodia was originally consumed as food by indigenous tribes to help endure long, exhausting hunting expeditions.&nbsp; This legally harvested South African Hoodia benefits the environment and the San tribes, and is CITES certified.",39.99,19.99,39.99,TRUE,0.191,LB,in,6,6,6,Weight Management,2,Diet/Weight Management,1,1
3333,,,Mega Hoodia 250 mg - 60 Vcaps¨,NOW Foods,"Herbal Satiety* A Dietary Supplement&nbsp;&nbsp; Vegetarian Formula &nbsp;&nbsp;&nbsp; NOWÂ® Mega Hoodia delivers the herbal power of 100% pure Hoodia gordonii, with nothing removed except water.&nbsp; Hoodia was originally consumed as food by indigenous tribes to help endure long, exhausting hunting expeditions.&nbsp; This legally harvested South African Hoodia benefits the environment and the San tribes, and is CITES certified.",21.99,10.99,21.99,TRUE,0.12,LB,in,6,6,6,Weight Management,2,Diet/Weight Management,1,1
3262,,,Melatonin 1 mg - 100 Tabs,NOW Foods,Helps Regulate Sleep Cycle* Two Stage Release With Co-Factor Nutrients Vegetarian Formula Melatonin is a hormone produced by the pineal gland of mammals.&nbsp; Research indicates that it may be associated with the regulation of sleep/wake cycles.&nbsp; Melatonin is a potent antioxidant that defends against free radicals and helps to support glutathione activity in the neural tissue.* Product FAQ's Related products,6.99,3.49,6.99,TRUE,0.21,LB,in,6,6,6,Sleep Support,2,Mental Fitness/Sleep and Mood Support,1,1
495,,,"Methyl B-12 1,000 mcg - 100 Lozenges",NOW Foods,"Supports Cognitive Function Methylcobalamin Vegetarian Formula Vitamin B-12 is a water soluble vitamin necessary for the maintenance of a healthy nervous system and for the metabolic utilization of fats and proteins.&nbsp; Vitamin B-12 is also essential for the synthesis of DNA during cell division and therefore is especially important for rapidly multiplying cells, such as blood cells.&nbsp; In additioin, adequate intake of Vitamin B-12, along with Folic Acid and Vitamin B-6, encourages healthy serum homocysteine levels, thereby supporting cardiovascular health.&nbsp; Because Vitamin B-12 is found predominantly in animal products, strict vegetarians are at risk of developing Vitamin B-12 deficiency and may benefit from supplementation.* From the FDA's website: ""As part of a well-balanced diet that is low in saturated fat and cholesterol, Vitamin B12 may reduce the risk of vascular disease. FDA evaluated the above claim and found that, while it is known that diets low in saturated fat and cholesterol reduce the risk of heart disease and other vascular diseases, the evidence in support of the above claim is inconclusive.""",11.99,5.99,11.99,TRUE,0.12,LB,in,6,6,6,Brain & Memory Support || Energy Support ,2,Vitamins,1,1
496,,,"Methyl (Brain) B-12 5,000 mcg - 60 Lozenges",NOW Foods,"Supports Cognitive Function* 5,000 mcg A Dietary Supplement Vegetarian Formula &nbsp; Vitamin B-12 is a water soluble vitamin necessary for the maintenance of a healthy nervous system and for the metabolic utilization of fats and proteins.&nbsp; Vitamin B-12 is also essential for the synthesis of DNA during cell division and therefore is especially important for rapidly multiplying cells such as blood cells.&nbsp; In addition, adequate intake of Vitamin B-12, along with Folic Acid and Vitamin B-6, encourages healthy serum homocysteine levels, thereby supporting cardiovascular health.&nbsp; Because Vitamin B-12 is found predominantly in animal products, strict vegetarians are at risk of developing Vitamin B-12 deficiency and may benefit from supplementation.*&nbsp; NOWÂ® Vitamin B-12 is vegetarian/vegan (non-animal derived). From the FDA's website: ""As part of a well-balanced diet that is low in saturated fat and cholesterol, Vitamin B12 may reduce the risk of vascular disease. FDA evaluated the above claim and found that, while it is known that diets low in saturated fat and cholesterol reduce the risk of heart disease and other vascular diseases, the evidence in support of the above claim is inconclusive.""",25.99,12.99,25.99,TRUE,0.1,LB,in,6,6,6,Brain & Memory Support || Energy Support ,2,Vitamins,1,1
86,0086.NAC(250c).png,,NAC 600 mg - 250 Vaps¨,NOW Foods,"Critical AntioxidantWith Selenium &; MolybdenumMaintains Cellular Health*A Dietary SupplementN-Acetyl Cysteine (NAC) is a&nbsp;stable form of the non-essential amino acid L-Cysteine.&nbsp; It is a sulfur-containing amino acid that acts as a stabilizer for the formation of protein structures, and is also necessary for the formation of glutathione.&nbsp;Molybdenum and Selenium are essential trace minerals that facilitate the production of several important enzymes.*",39.99,19.99,39.99,TRUE,0.57,LB,in,6,6,6,Antioxidants || Detox and Cleanse,2,Amino Acids,1,1
85,0085.NAC(100c).png,,NAC 600 mg - 100 Vcaps¨,NOW Foods,"Critical AntioxidantWith Selenium &; MolybdenumMaintains Cellular Health*A Dietary SupplementN-Acetyl Cysteine&nbsp;(NAC) is a stable form of the non-essential amino acid L-Cysteine.&nbsp; It is a sulfur-containing amino acid that acts as a stabilizer for the formation of protein structures, and is also necessary for the formation of glutathione.&nbsp; Molybdenum and Selenium are essential trace minerals that facilitate the production of several important enzymes.*",19.99,9.99,19.99,TRUE,0.27,LB,in,6,6,6,Antioxidants || Detox and Cleanse,2,Amino Acids,1,1
3140,,,Nattokinase 100 mg - 60 Vcaps¨,NOW Foods,"Promotes Circulatory Health* 100 mg High Potency 2,000 FU's of Activity A Dietary Supplement Vegetarian Formula Nattokinase is an enzyme isolated from Natto, a traditional Japanese fermented soy food.&nbsp; Natto has been consumed safely for thousands of years for its numerous health benefits.&nbsp; More recently, both clinical and non-clinical studies have demonstrated that Nattokinase supports heart health and promotes healthy circulation.&nbsp; Each serving of NOWÂ® Nattokinase provides 2000 FU (Fibrinolytic Units) to help keep already healthy levels of blood clotting factors within a normal range.* &nbsp;",29.99,14.99,29.99,TRUE,0.11,LB,in,6,6,6,Circulatory Support,2,Cholesterol/Cardiovascular Support,1,1
480,,,Niacin 500mg - 100 Tablets,NOW Foods,Nutritional HealthSustained ReleaseVegetarian FormulaNiacin (Vitamin B-3) is an essential B-group vitamin necessary for good health.&nbsp;Niacin - Forms and Safety,8.99,4.49,8.99,TRUE,0.28,LB,in,6,6,6,Cholesterol || General Health & Wellness,2,Vitamins,1,1
498,,,Flush-Free Niacin 500 mg - 90 Vcaps¨,NOW Foods,Double Strength Nutritional Health 500 mg A Dietary Supplement Vegetarian Formula Niacin (Vitamin B-3) is an essential B-vitamin necessary for good health.&nbsp; Many Niacin supplements cause a temporary Niacin flush or tingling red rash on the skin when taken in large doses.&nbsp; This flush-free Niacin is formulated to avoid such reactions. Niacin - Forms and Safety,19.99,9.99,19.99,TRUE,0.32,LB,in,6,6,6,Cholesterol || General Health & Wellness,2,Vitamins,1,1
5831,5831.NonFatDryMilk(14oz).png,,Non Fat Dry Milk - 14 oz,NOW Foods,"NOW Non-Fat Dry Milk has a superior taste compared to commercial instant dry milk powder. Our non-instant powder has a shorter pasteurization and drying process that helps to improve flavor.&nbsp;&nbsp; NOW FOODS supplies a wide variety of natural foods, sweeteners, sprouting seeds, flours, grains, and stevia. NOW also provides full lines of vitamins, herbs, extracts, and essential oils.",5.49,3.66,5.49,TRUE,1,LB,in,6,6,6,,2,Healthy Foods,1,1
2455,2455.YeastFlakes(10oz).png,,Nutritional Yeast Flakes Red Star Vegetarian - 10 oz.,NOW Foods,Super Food Vegetarian Product Fortified with additional B-Vitamins &nbsp;&nbsp;&nbsp; NOWÂ® pleasant tasting Nutritional Yeast Flakes are produced from a specially selected strain of Saccharomyces cerevisiae. This yeast is grown on enriched purified cane and beet molasses under carefully controlled conditions.&nbsp; This is a primary grown yeast and is therefore NOT a brewery by-product as is brewer's yeast.&nbsp; This ensures freedom from Candida albicans yeast.,13.99,6.99,13.99,TRUE,0.96,LB,in,6,6,6,General Health & Wellness,2,Brewers Yeast/Nutritional Yeast,1,1
7005,7005.Almonds(1lb).png,,"Almonds Natural, Unblanched - 1 lb.",NOW Foods,"Our natural,ï¿½unblanched almonds are a healthy and tasty treat. As the king of the nut family and the only non-acid forming nut, these delicious almonds can be enjoyed anytime, anywhere! With more dietary fiber and calcium than any other nut, theyï¿½re also an excellent source of vitamin E and unsaturated fatty acids. From the FDA's website: ""Scientific evidence suggests but does not prove that eating 1.5 ounces per day of most nuts, such as Almonds, as part of a diet low in saturated fat and cholesterol may reduce the risk of heart disease"".",6.79,4.66,6.79,TRUE,1.09,LB,in,6,6,6,,2,Healthy Foods,1,1
7012,7012.BrazilNuts(12oz).png,,"Brazil Nuts, Raw - 12 oz.",NOW Foods,"Brazil Nuts, also known as Para Nuts, are the seeds of a tropical tree (Bertholletia excelsa) native to the Amazon River basin of South America. Brazil nuts are unique in that they are the richest known food source of Selenium, an important mineral that is an effective antioxidant.&nbsp; Brazil Nuts are also a good source of Magnesium.",7.49,4.66,7.49,TRUE,0.85,LB,in,6,6,6,,2,Healthy Foods,1,1
7067,7067.Cashews(10oz).png,,Cashews Roasted and Salted - 12 oz.,NOW Foods,"Roasted and Salted Cashews are the seeds of a tree that is native to India, Africa, and South America.&nbsp; They are low in saturated fat and are a good source of fiber, iron, magnesium, and zinc.",6.99,4.66,6.99,TRUE,0.85,LB,in,6,6,6,,2,Healthy Foods,1,1
7065,7065.Cashews(10oz).png,,Cashews Raw - 12 oz.,NOW Foods,"Cashews are the seeds of a tree that is native to India, Africa, and South America.&nbsp;&nbsp;They are low in saturated fat and are a good source of fiber, iron, magnesium, and zinc.",6.99,4.66,6.99,TRUE,0.85,LB,in,6,6,6,,2,Healthy Foods,1,1
7001,7001.Pecans(12oz).png,,"Pecans Halves and Pieces, Raw - 12 oz.",NOW Foods,"Pecans are the fruit of a species of hickory tree native to North America. The Pecan was a staple of the Native American diet prior to the arrival of the first European settlers. Pecans are a good source for a number of nutrients, including zinc and magnesium.&nbsp; They are also a good source of fiber. From the FDA's website: ""Scientific evidence suggests but does not prove that eating 1.5 ounces per day of most nuts, such as Pecans as part of a diet low in saturated fat and cholesterol may reduce the risk of heart disease.""",10.99,7.33,10.99,TRUE,0.84,LB,in,6,6,6,,2,Healthy Foods,1,1
7030,7030.RawEnergyNutMix(1lb).png,,"Raw Energy Nut Mix, Unsalted - 1 lb.",NOW Foods,"If you are like millions of other Americans, you deal with a lack of energy on a daily basis.&nbsp; Environmental factors such as pollution, high stress levels, and a poor diet can all drain you of the energy you need to enjoy the best life has to offer. NOW's Raw Energy Nut Mix can help restore your energy levels with a tasty and nutritious combination of raisins, walnuts, pecans, almonds, pumpkin seeds and cashews.&nbsp; Every serving is a dose of renewed energy! From the FDA's website: ""Scientific evidence suggests but does not prove that eating 1.5 ounces per day of most nuts, such as Almonds,&nbsp;Pecans,&nbsp;Cashews or Walnuts as part of a diet low in saturated fat and cholesterol may reduce the risk of heart disease"".",7.99,5.33,7.99,TRUE,1.12,LB,in,6,6,6,,2,Healthy Foods,1,1
7073,7073.Walnuts(12oz).png,,"Walnuts Halves & Pieces, Raw - 12 oz.",NOW Foods,"Walnuts are a versatile treat in that they are a good source of magnesium, fiber, protein and are low in saturated fat. From the FDA's website: &quot;Supportive but not conclusive research shows that eating 1.5 oz of walnuts per day, as part of a low saturated fat and low cholesterol diet, and not resulting in increased caloric intake may reduce the risk of coronary heart disease.&quot;",8.99,5.99,8.99,TRUE,0.84,LB,in,6,6,6,,2,Healthy Foods,1,1
3301,,,Ocu Support Clinical Strength - 90 Caps,NOW Foods,"Clinical StrengthAntioxidant PowerSupports Macular Health - 10 mg LuteinComprehensive Ocular Nutrient Formula*A Dietary SupplementNOW&reg; Clinical Strength Ocu Support has been formulated to provide comprehensive nutritional protection for the eyes. Each serving contains 10 mg of available Lutein, a critical pigment of the macula, lens, and other ocular tissues. Lutein is a powerful antioxidant related to beta-carotene that defends the eye from the ravages of sunlight. NOW has also included Green Tea Extract, Alpha-Lipoic Acid, Grape Seed Extract, and other synergists in this formula to maximize its antioxidant potential.*Product FAQ'sRead more about Carotenoids from Your Health Professor",29.99,14.99,29.99,TRUE,0.22,LB,in,6,6,6,Eye Health,2,Antioxidant,1,1
7670,7670.AvocadoOil(4oz).png,,Avocado Oil - 4 oz. (Edible),NOW Foods,"100% Pure Moisturizing OilSupports Skin ElasticityNutrient Rich/HydratingCondition: &nbsp;Skin in need of hydration and increased elasticity.Solution: &nbsp;100% Pure Avocado Oil is an all-natural, nutrient-rich vegetable oil that contains collagen-supporting amino acids and proteins, as well as vitamins A, D and E.&nbsp;Heavy in texture, Avocado Oil increases epidermal elasticity, while thoroughly moisturizing and softening stubborn, dry or cracked skin.&nbsp;When used as a massage oil, it's soft, soothing and leaves no greasy residue.NOW&reg; Solutions is the next step in the evolution of personal care products.&nbsp;This comprehensive natural line encompasses anti-aging moisturizers and serums, bath and body gels, shampoos and conditioners, oral care, skin care, and essential oils, all of which are formulated with the finest functional ingredients from around the world.&nbsp;NOW&reg; Solutions products avoid harsh chemicals and synthetic ingredients in all of our formulations, to provide a more natural product line.",6.49,3.89,6.49,TRUE,0.3,LB,in,6,6,6,,2,Personal Care,1,1
7520,7520_Camphor(1oz).png,,Camphor Oil - 1 oz.,NOW Foods,"100% PureCinnamomum camphoraAroma:&nbsp; Penetrating, medicinal.Benefits:&nbsp; Purifying, energizing, invigorating.&nbsp;About Camphor &nbsp;&nbsp;",5.99,3.59,5.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
7525,7525_Cedarwood(1oz).png,,Cedarwood Oil - 1 oz.,NOW Foods,"100% Pure Juniperus virginiana Aroma:&nbsp; Warm, woodsy, balsamic. Benefits:&nbsp; Stress relief, strengthening, empowering. About Cedarwood Try &quot;Breathe Easy&quot; - a recipe using Cedarwood Oil. View all of our recipes A holiday aromatherapy recipe using NOW Cedarwood Oil - Holiday Wreath and Flowers.",5.99,3.59,5.99,TRUE,0.38,LB,in,6,6,6,,2,Personal Care,1,1
7530,7530_CinnamonCassia(1oz).png,,Cinnamon Cassia Oil - 1 oz.,NOW Foods,"100% PureCinnamomum cassia Aroma:&nbsp; Warm, spicy.Benefits:&nbsp; Warming, stimulating, refreshing.",6.99,4.19,6.99,TRUE,0.19,LB,in,6,6,6,,2,Personal Care,1,1
7535,7535_Citronella(1oz).png,,Citronella Oil - 1 oz.,NOW Foods,"100% PureCymbopogon winterianusIngredients:&nbsp; 100% pure citronella oilAroma:&nbsp; Pungent, musky, citrus-likeBenefits:&nbsp; Clarifying, freshening, purifyingAbout Citronella",4.99,2.49,4.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
7540,7540_Clove(1oz).png,,Clove Oil - 1 oz.,NOW Foods,"100% PureEugenia caryophyllataIngredients:&nbsp; 100% pure clove oilAroma:&nbsp; Warm, pungentBenefits:&nbsp; Warming, soothing, comfortingAbout CloveEssential Oil FAQ'sEssential Oil Quality&nbsp;Try this aromatherapy recipe with Clove Oil.&nbsp;View all of our recipes",6.49,3.89,6.49,TRUE,0.38,LB,in,6,6,6,,2,Personal Care,1,1
7541,7541_clove(4oz).png,,Clove Oil - 4 oz.,NOW Foods,"100% PureEugenia caryophyllata&nbsp;Aroma:&nbsp; Warm, pungent.Benefits:&nbsp; Warming, soothing, comforting.&nbsp;",16.99,10.19,16.99,TRUE,0.53,LB,in,6,6,6,,2,Personal Care,1,1
7664,7664.ComfortMassOil(16oz).png,,Comforting Massage Oil - 16 oz.,NOW Foods,"Vitamin Infused Blend Therapeutic / Nourishing Paraben FreeGluten Free Condition: &nbsp;Skin in need of a skin-softening massage and natural moisturizers. Solution: &nbsp;Comforting Massage Oil is an advanced blend of natural oils specifically formulated for relaxation and skin rejuvenation. &nbsp;Natural essential oils from Lavender, Chamomile and Patchouli are combined with Grape Seed, Apricot and Almond Oils to provide a full spectrum of emollient properties. &nbsp;The tranquil and calming essence of Comforting Massage Oil is the perfect complement to a therapeutic massage. &nbsp;It can also be used as a daily moisturizer to leave skin feeling silky soft, nourished and rejuvenated. NOW&reg; Solutions is the next step in the evolution of personal care products. &nbsp;This comprehensive natural line encompasses anti-aging moisturizers and serums, bath and body gels, shampoos and conditioners, oral care, skin care, and essential oils, all of which are formulated with the finest functional ingredients from around the world. &nbsp;NOW&reg; Solutions products avoid harsh chemicals and synthetic ingredients in all of our formulations, to provide a more natural product line.",12.99,7.79,12.99,TRUE,1.093,LB,in,6,6,6,,2,Personal Care,1,1
7545,7545_Eucalyptus(1oz).png,,Eucalyptus Oil - 1 oz.,NOW Foods,"100% Pure Eucalyptus globulus Ingredients:&nbsp; 100% pure eucalyptus oil Aroma:&nbsp; Strong aromatic, camphoraceous Benefits:&nbsp; Revitalizing, invigorating, clarifying &nbsp; &nbsp;&nbsp; Try &quot;Breathe Easy&quot; - a recipe using Eucalyptus Oil. or &quot;Mental Focus&quot; - another recipe using Eucalyptus Oil. &nbsp; View all of our recipes",5.99,2.99,5.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
7546,7546_eucalyptus(4oz).png,,Eucalyptus Oil - 4 oz.,NOW Foods,"100% PureEucalyptus globulusAroma:&nbsp; Strong aromatic, camphoraceous.Benefits:&nbsp; Revitalizing, invigorating, clarifying.&nbsp;&nbsp;",11.99,7.19,11.99,TRUE,0.49,LB,in,6,6,6,,2,Personal Care,1,1
7552,7552_Geranium(1oz).png,,Geranium Oil - 1 oz.,NOW Foods,"100% Pure Pelargonium graveolens Ingredients:&nbsp; 100% pure geranium oil (Egyptian) Aroma:&nbsp; Subtly sweet, floral Benefits:&nbsp; Purifying, soothing, normalizing &nbsp; Try &quot;Daily Balance&quot; - a recipe using Geranium Oil or &quot;Floral Meditation&quot; - another recipe using Geranium Oil. &nbsp; View all of our recipes",16.99,10.19,16.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
7705,7705.GrapeseedOil(4oz).png,,Grapeseed Oil - 4 oz. (Edible),NOW Foods,"100% PureSensitive Skin CareLight Silky MoisturizerAll Skin TypesCondition:&nbsp;&nbsp;Sensitive skin in need of an all natural moisturizer and protection from premature aging, without clogging pores and causing breakouts.Solution: &nbsp;100% Pure Grapeseed Oil is a light, odorless oil with mild astringent and emollient properties.&nbsp;This versatile oil contains numerous essential fatty acids including Linoleic, Oleic, Stearic, Palmitic, Myristic and Lauric.&nbsp;Its rich, silky texture is perfect for soothing away dryness and irritation and is suitable for all skin types since it won't clog pores or cause break-outs.&nbsp;Grapeseed Oil is perfect as a base for lotions, and it's mild enough to use as a conditioner for all hair types.",4.99,2.49,4.99,TRUE,0.3,LB,in,6,6,6,,2,Personal Care,1,1
7560,7560_Lavender(1oz).png,,Lavender Oil - 1 oz.,NOW Foods,"100% Pure Lavandula officinalis (spp.)&nbsp; Aroma:&nbsp; Floral.Benefits:&nbsp; Soothing, normalizing, balancing. &nbsp; Which Lavender is Used to Produce NOW Lavender Essential Oil? &nbsp; Try ""Calming Night"" - a recipe using Lavender Oil or ""Headache Ease"" - another recipe using Lavender Oil. &nbsp; View all of our recipes",9.99,5.99,9.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
7663,7663.LavAlmondMassOil(16oz).png,,Lavender Almond Massage Oil - 16 fl. oz.,NOW Foods,"Lavender Almond Vitamin Infused Blend Therapeutic / Soothing Paraben FreeGluten Free Condition: &nbsp;High stress levels in need of a relaxing full-body massage with an aromatherapeutic skin moisturizer. Solution: &nbsp;Lavender Almond Massage Oil combines Organic Lavender Oil and natural Almond Oil to create a luxurious combination that soothes and relaxes. &nbsp;With Vitamins A, D &; E included to nourish the skin, Lavender Almond Massage Oil is a highly versatile personal care and cosmetic product that won't clog pores and will leave skin feeling refreshed and reinvigorated. &nbsp;This blend can help create a soothing massage or act as a natural body moisturizer. NOW&reg; Solutions is the next step in the evolution of personal care products. &nbsp;This comprehensive natural line encompasses anti-aging moisturizers and serums, bath and body gels, shampoos and conditioners, oral care, skin care, and essential oils, all of which are formulated with the finest functional ingredients from around the world. &nbsp;NOW&reg; Solutions products avoid harsh chemicals and synthetic ingredients in all of our formulations, to provide a more natural product line.",12.99,7.79,12.99,TRUE,1.08,LB,in,6,6,6,,2,Personal Care,1,1
7733,7733.NeemOil(1oz).png,,Neem Oil - 1 oz.,NOW Foods,"100% Pure &; NaturalAzadirachta indicaCondition: Skin in need of natural relief from irritation and other skin issues.Solution: 100% Pure Neem Oil is cold-pressed and solvent-free from wildcrafted Neem seeds. It's mild, nourishing and naturally rich in fatty acids, and has similar therapeutic properties to that of tea tree. Neem has been known to relieve dry skin and in ancient times was referred to as Sarva Roga Nivarini or &quot;curer of all ailments&quot;.",8.99,5.39,8.99,TRUE,0.19,LB,in,6,6,6,,2,Personal Care,1,1
7570,7570_Orange(1oz).png,,Orange Oil - 1 oz.,NOW Foods,"100% Pure Citrus sinensis Ingredients:&nbsp; 100% pure orange oil Aroma:&nbsp; Fresh, sweet orange peel Benefits:&nbsp; Refreshing, uplifting, invigorating &nbsp; Try &quot;Exotic Nights&quot; - a recipe using Orange Oil or &quot;Blues Relief&quot; - another recipe using Orange Oil. View all of our recipes",4.99,2.49,4.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
4732,4732.OreganoOil(90s).png,,Oregano Softgels - 90 Gels,NOW Foods,"This slightly minty, slightly spicy herb is actually a member of the mint family.ï¿½ï¿½When burned, itï¿½s oil gives off a pleasant, calming aroma.ï¿½ï¿½In the kitchen, itï¿½s commonly used to add zest to Italian foods.ï¿½ï¿½NOWï¿½ Oregano Oil Softgels contain a minimum of 55% carvacrol, the most widely researched active ingredients in oregano. Read FAQ's",17.99,8.99,17.99,TRUE,0.19,LB,in,6,6,6,,2,Herbs & Mushrooms,1,1
7585,7585_Peppermint(1oz).png,,Peppermint Oil - 1 oz.,NOW Foods,"100% PureMentha piperita&nbsp;Aroma:&nbsp; Fresh, strong mint.Benefits:&nbsp; Revitalizing, invigorating, cooling.",6.99,4.19,6.99,TRUE,0.19,LB,in,6,6,6,,2,Personal Care,1,1
7600,7600_Rosemary(1oz).png,,Rosemary Oil - 1 oz.,NOW Foods,"100% PureRosmarinus officinalisIngredients:&nbsp; 100% pure rosemary oilAroma:&nbsp; Warm, camphoraceousBenefits:&nbsp; Purifying, uplifting&nbsp;Try &quot;Energizing&quot; - a recipe using Rosemary Oil&nbsp;View all of our recipes",6.99,4.19,6.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
7620,7620_Spearmint(1oz).png,,Spearmint Oil - 1 oz.,NOW Foods,"100% PureMentha spicataIngredients:&nbsp; 100% pure spearmint oilAroma:&nbsp; Refreshing, mintyBenefits:&nbsp; Cooling, invigorating, stimulating&nbsp;About Spearmint Oil",6.99,4.19,6.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
7625,7625_TeaTree(1oz).png,,Tea Tree Oil - 1 oz.,NOW Foods,"100% PureMelaleuca alternifoliaAroma:&nbsp; Potent, warm, spicy.Benefits:&nbsp; Cleansing, purifying, renewing.&nbsp;About Tea Tree Oil",8.99,5.39,8.99,TRUE,0.18,LB,in,6,6,6,,2,Personal Care,1,1
4722,4722.OliveLeaf(120v).png,,Olive Leaf Extract 500 mg Vegetarian - 120 Vcaps¨,NOW Foods,"Antioxidant Support* Standardized to 6% Oleuropein Vegetarian Formula Modern scientific studies have shown that the Mediterranean diet, with its heavy reliance on products from the Olive tree, is one of the most healthful in the world.&nbsp; Olive Leaves contain a number of compounds, mainly phenols and lignans, that protect the plant from environmental stress and confer health benefits when consumed.&nbsp; Oleuropein, one of the best known active constituents of Olive Leaf, has been endowed with many health promoting properties linked to its antioxidant activity.* Product FAQ's Read more about&nbsp;Olive Leaf Extract from Your Health Professor Related Products",21.95,10.98,21.95,TRUE,0.3,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Herbs & Mushrooms,1,1
4723,4723.OliveLeaf(60v).png,,Olive Leaf Extract 500 mg Vegetarian - 60 Vcaps¨,NOW Foods,"Antioxidant Support* Standardized to 6% Oleuropein Vegetarian Formula Modern scientific studies have shown that the Mediterranean diet, with its heavy reliance on products from the Olive tree, is one of the most healthful in the world.&nbsp; Olive Leaves contain a number of compounds, mainly phenols and lignans, that protect the plant from environmental stress and confer health benefits when consumed.&nbsp; Oleuropein, one of the best known active constituents of Olive Leaf, has been endowed with many health promoting properties linked to its antioxidant activity.* Product FAQ's Read more about&nbsp;Olive Leaf Extract from Your Health Professor Related Products",11.95,5.98,11.95,TRUE,0.17,LB,in,6,6,6,Antioxidants || General Health & Wellness,2,Herbs & Mushrooms,1,1
